Time,Displacement,Force
(s),(mm),(kN)
"13.6800","0.2887","0.6840"
"13.7000","0.2889","0.6848"
"13.7200","0.2891","0.6855"
"13.7400","0.2893","0.6860"
"13.7600","0.2895","0.6866"
"13.7800","0.2897","0.6873"
"13.8000","0.2899","0.6879"
"13.8200","0.2901","0.6887"
"13.8400","0.2903","0.6895"
"13.8600","0.2905","0.6904"
"13.8800","0.2907","0.6914"
"13.9000","0.2909","0.6925"
"13.9200","0.2911","0.6938"
"13.9400","0.2913","0.6950"
"13.9600","0.2916","0.6963"
"13.9800","0.2918","0.6976"
"14.0000","0.2920","0.6987"
"14.0200","0.2923","0.7000"
"14.0400","0.2925","0.7011"
"14.0600","0.2927","0.7021"
"14.0800","0.2929","0.7029"
"14.1000","0.2931","0.7038"
"14.1200","0.2933","0.7045"
"14.1400","0.2935","0.7053"
"14.1600","0.2938","0.7061"
"14.1800","0.2940","0.7070"
"14.2000","0.2942","0.7080"
"14.2200","0.2944","0.7092"
"14.2400","0.2947","0.7105"
"14.2600","0.2949","0.7117"
"14.2800","0.2951","0.7130"
"14.3000","0.2954","0.7142"
"14.3200","0.2956","0.7153"
"14.3400","0.2958","0.7162"
"14.3600","0.2961","0.7172"
"14.3800","0.2963","0.7181"
"14.4000","0.2965","0.7189"
"14.4200","0.2967","0.7199"
"14.4400","0.2970","0.7208"
"14.4600","0.2972","0.7218"
"14.4800","0.2974","0.7227"
"14.5000","0.2976","0.7237"
"14.5200","0.2979","0.7246"
"14.5400","0.2981","0.7256"
"14.5600","0.2983","0.7265"
"14.5800","0.2985","0.7273"
"14.6000","0.2987","0.7282"
"14.6200","0.2990","0.7291"
"14.6400","0.2992","0.7298"
"14.6600","0.2994","0.7304"
"14.6800","0.2996","0.7311"
"14.7000","0.2998","0.7320"
"14.7200","0.3000","0.7326"
"14.7400","0.3002","0.7333"
"14.7600","0.3004","0.7341"
"14.7800","0.3006","0.7350"
"14.8000","0.3008","0.7360"
"14.8200","0.3011","0.7370"
"14.8400","0.3013","0.7380"
"14.8600","0.3015","0.7389"
"14.8800","0.3017","0.7399"
"14.9000","0.3019","0.7410"
"14.9200","0.3022","0.7420"
"14.9400","0.3024","0.7430"
"14.9600","0.3026","0.7439"
"14.9800","0.3028","0.7450"
"15.0000","0.3030","0.7458"
"15.0200","0.3033","0.7466"
"15.0400","0.3035","0.7475"
"15.0600","0.3037","0.7483"
"15.0800","0.3039","0.7492"
"15.1000","0.3041","0.7503"
"15.1200","0.3044","0.7516"
"15.1400","0.3046","0.7529"
"15.1600","0.3049","0.7544"
"15.1800","0.3051","0.7558"
"15.2000","0.3054","0.7572"
"15.2200","0.3057","0.7585"
"15.2400","0.3059","0.7597"
"15.2600","0.3061","0.7607"
"15.2800","0.3064","0.7619"
"15.3000","0.3067","0.7630"
"15.3200","0.3069","0.7642"
"15.3400","0.3072","0.7654"
"15.3600","0.3074","0.7666"
"15.3800","0.3077","0.7679"
"15.4000","0.3080","0.7692"
"15.4200","0.3082","0.7703"
"15.4400","0.3085","0.7714"
"15.4600","0.3088","0.7726"
"15.4800","0.3090","0.7736"
"15.5000","0.3093","0.7744"
"15.5200","0.3095","0.7751"
"15.5400","0.3097","0.7757"
"15.5600","0.3100","0.7763"
"15.5800","0.3102","0.7769"
"15.6000","0.3104","0.7776"
"15.6200","0.3106","0.7786"
"15.6400","0.3109","0.7795"
"15.6600","0.3111","0.7805"
"15.6800","0.3114","0.7817"
"15.7000","0.3116","0.7830"
"15.7200","0.3119","0.7844"
"15.7400","0.3122","0.7859"
"15.7600","0.3125","0.7871"
"15.7800","0.3127","0.7882"
"15.8000","0.3130","0.7892"
"15.8200","0.3132","0.7900"
"15.8400","0.3135","0.7907"
